id;province_id;city_id;city_name;pinyin;pinyin_first
741;8;230882;富锦市;fu'jin'shi;f'j's
742;8;230900;七台河市;qi'tai'he'shi;q't'h's
743;8;230902;新兴区;xin'xing'qu;x'x'q
744;8;230903;桃山区;tao'shan'qu;t's'q
745;8;230904;茄子河区;jia'zi'he'qu;j'z'h'q
746;8;230921;勃利县;bo'li'xian;b'l'x
747;8;231000;牡丹江市;mu'dan'jiang'shi;m'd'j's
748;8;231002;东安区;dong'an'qu;d'a'q
749;8;231003;阳明区;yang'ming'qu;y'm'q
750;8;231004;爱民区;ai'min'qu;a'm'q
751;8;231005;西安区;xi'an'qu;x'a'q
752;8;231024;东宁县;dong'ning'xian;d'n'x
753;8;231025;林口县;lin'kou'xian;l'k'x
754;8;231081;绥芬河市;sui'fen'he'shi;s'f'h's
755;8;231083;海林市;hai'lin'shi;h'l's
756;8;231084;宁安市;ning'an'shi;n'a's
757;8;231085;穆棱市;mu'leng'shi;m'l's
758;8;231100;黑河市;hei'he'shi;h'h's
759;8;231102;爱辉区;ai'hui'qu;a'h'q
760;8;231121;嫩江县;nen'jiang'xian;n'j'x
761;8;231123;逊克县;xun'ke'xian;x'k'x
762;8;231124;孙吴县;sun'wu'xian;s'w'x
763;8;231181;北安市;bei'an'shi;b'a's
764;8;231182;五大连池市;wu'da'lian'chi'shi;w'd'l'c's
765;8;231200;绥化市;sui'hua'shi;s'h's
766;8;231202;北林区;bei'lin'qu;b'l'q
767;8;231221;望奎县;wang'kui'xian;w'k'x
768;8;231222;兰西县;lan'xi'xian;l'x'x
769;8;231223;青冈县;qing'gang'xian;q'g'x
770;8;231224;庆安县;qing'an'xian;q'a'x
771;8;231225;明水县;ming'shui'xian;m's'x
772;8;231226;绥棱县;sui'leng'xian;s'l'x
773;8;231281;安达市;an'da'shi;a'd's
774;8;231282;肇东市;zhao'dong'shi;z'd's
775;8;231283;海伦市;hai'lun'shi;h'l's
776;8;232700;大兴安岭地区;da'xing'an'ling'de'qu;d'x'a'l'd'q
777;8;232721;呼玛县;hu'ma'xian;h'm'x
778;8;232722;塔河县;ta'he'xian;t'h'x
779;8;232723;漠河县;mo'he'xian;m'h'x
780;9;310101;黄浦区;huang'pu'qu;h'p'q
781;9;310104;徐汇区;xu'hui'qu;x'h'q
782;9;310105;长宁区;zhang'ning'qu;z'n'q
783;9;310106;静安区;jing'an'qu;j'a'q
784;9;310107;普陀区;pu'tuo'qu;p't'q
785;9;310108;闸北区;zha'bei'qu;z'b'q
786;9;310109;虹口区;hong'kou'qu;h'k'q
787;9;310110;杨浦区;yang'pu'qu;y'p'q
788;9;310112;闵行区;min'xing'qu;m'x'q
789;9;310113;宝山区;bao'shan'qu;b's'q
790;9;310114;嘉定区;jia'ding'qu;j'd'q
791;9;310115;浦东新区;pu'dong'xin'qu;p'd'x'q
792;9;310116;金山区;jin'shan'qu;j's'q
793;9;310117;松江区;song'jiang'qu;s'j'q
794;9;310118;青浦区;qing'pu'qu;q'p'q
795;9;310120;奉贤区;feng'xian'qu;f'x'q
796;9;310230;崇明县;chong'ming'xian;c'm'x
797;10;320100;南京市;nan'jing'shi;n'j's
798;10;320102;玄武区;xuan'wu'qu;x'w'q
799;10;320103;白下区;bai'xia'qu;b'x'q
800;10;320104;秦淮区;qin'huai'qu;q'h'q
801;10;320105;建邺区;jian'ye'qu;j'y'q
802;10;320106;鼓楼区;gu'lou'qu;g'l'q
803;10;320107;下关区;xia'guan'qu;x'g'q
804;10;320111;浦口区;pu'kou'qu;p'k'q
805;10;320113;栖霞区;qi'xia'qu;q'x'q
806;10;320114;雨花台区;yu'hua'tai'qu;y'h't'q
807;10;320115;江宁区;jiang'ning'qu;j'n'q
808;10;320116;六合区;liu'he'qu;l'h'q
809;10;320124;溧水县;li'shui'xian;l's'x
810;10;320125;高淳县;gao'chun'xian;g'c'x
811;10;320200;无锡市;wu'xi'shi;w'x's
812;10;320202;崇安区;chong'an'qu;c'a'q
813;10;320203;南长区;nan'zhang'qu;n'z'q
814;10;320204;北塘区;bei'tang'qu;b't'q
815;10;320205;锡山区;xi'shan'qu;x's'q
816;10;320206;惠山区;hui'shan'qu;h's'q
817;10;320211;滨湖区;bin'hu'qu;b'h'q
818;10;320281;江阴市;jiang'yin'shi;j'y's
819;10;320282;宜兴市;yi'xing'shi;y'x's
820;10;320300;徐州市;xu'zhou'shi;x'z's
821;10;320302;鼓楼区;gu'lou'qu;g'l'q
822;10;320303;云龙区;yun'long'qu;y'l'q
823;10;320305;贾汪区;jia'wang'qu;j'w'q
824;10;320311;泉山区;quan'shan'qu;q's'q
825;10;320312;铜山区;tong'shan'qu;t's'q
826;10;320321;丰县;feng'xian;f'x
827;10;320322;沛县;pei'xian;p'x
828;10;320324;睢宁县;sui'ning'xian;s'n'x
829;10;320381;新沂市;xin'yi'shi;x'y's
830;10;320382;邳州市;pi'zhou'shi;p'z's
831;10;320400;常州市;chang'zhou'shi;c'z's
832;10;320402;天宁区;tian'ning'qu;t'n'q
833;10;320404;钟楼区;zhong'lou'qu;z'l'q
834;10;320405;戚墅堰区;qi'shu'yan'qu;q's'y'q
835;10;320411;新北区;xin'bei'qu;x'b'q
836;10;320412;武进区;wu'jin'qu;w'j'q
837;10;320481;溧阳市;li'yang'shi;l'y's
838;10;320482;金坛市;jin'tan'shi;j't's
839;10;320500;苏州市;su'zhou'shi;s'z's
840;10;320505;虎丘区;hu'qiu'qu;h'q'q
841;10;320506;吴中区;wu'zhong'qu;w'z'q
842;10;320507;相城区;xiang'cheng'qu;x'c'q
843;10;320508;姑苏区;gu'su'qu;g's'q
844;10;320509;吴江区;wu'jiang'qu;w'j'q
845;10;320581;常熟市;chang'shu'shi;c's's
846;10;320582;张家港市;zhang'jia'gang'shi;z'j'g's
847;10;320583;昆山市;kun'shan'shi;k's's
848;10;320585;太仓市;tai'cang'shi;t'c's
849;10;320600;南通市;nan'tong'shi;n't's
850;10;320602;崇川区;chong'chuan'qu;c'c'q
851;10;320611;港闸区;gang'zha'qu;g'z'q
852;10;320612;通州区;tong'zhou'qu;t'z'q
853;10;320621;海安县;hai'an'xian;h'a'x
854;10;320623;如东县;ru'dong'xian;r'd'x
855;10;320681;启东市;qi'dong'shi;q'd's
856;10;320682;如皋市;ru'gao'shi;r'g's
857;10;320684;海门市;hai'men'shi;h'm's
858;10;320700;连云港市;lian'yun'gang'shi;l'y'g's
859;10;320703;连云区;lian'yun'qu;l'y'q
860;10;320705;新浦区;xin'pu'qu;x'p'q
861;10;320706;海州区;hai'zhou'qu;h'z'q
862;10;320721;赣榆县;gan'yu'xian;g'y'x
863;10;320722;东海县;dong'hai'xian;d'h'x
864;10;320723;灌云县;guan'yun'xian;g'y'x
865;10;320724;灌南县;guan'nan'xian;g'n'x
866;10;320800;淮安市;huai'an'shi;h'a's
867;10;320802;清河区;qing'he'qu;q'h'q
868;10;320803;淮安区;huai'an'qu;h'a'q
869;10;320804;淮阴区;huai'yin'qu;h'y'q
870;10;320811;清浦区;qing'pu'qu;q'p'q
871;10;320826;涟水县;lian'shui'xian;l's'x
872;10;320829;洪泽县;hong'ze'xian;h'z'x
873;10;320830;盱眙县;xu'yi'xian;x'y'x
874;10;320831;金湖县;jin'hu'xian;j'h'x
875;10;320900;盐城市;yan'cheng'shi;y'c's
876;10;320902;亭湖区;ting'hu'qu;t'h'q
877;10;320903;盐都区;yan'dou'qu;y'd'q
878;10;320921;响水县;xiang'shui'xian;x's'x
879;10;320922;滨海县;bin'hai'xian;b'h'x
880;10;320923;阜宁县;fu'ning'xian;f'n'x
881;10;320924;射阳县;she'yang'xian;s'y'x
882;10;320925;建湖县;jian'hu'xian;j'h'x
883;10;320981;东台市;dong'tai'shi;d't's
884;10;320982;大丰市;da'feng'shi;d'f's
885;10;321000;扬州市;yang'zhou'shi;y'z's
886;10;321002;广陵区;guang'ling'qu;g'l'q
887;10;321003;邗江区;han'jiang'qu;h'j'q
888;10;321012;江都区;jiang'dou'qu;j'd'q
889;10;321023;宝应县;bao'ying'xian;b'y'x
890;10;321081;仪征市;yi'zheng'shi;y'z's
891;10;321084;高邮市;gao'you'shi;g'y's
892;10;321100;镇江市;zhen'jiang'shi;z'j's
893;10;321102;京口区;jing'kou'qu;j'k'q
894;10;321111;润州区;run'zhou'qu;r'z'q
895;10;321112;丹徒区;dan'tu'qu;d't'q
896;10;321181;丹阳市;dan'yang'shi;d'y's
897;10;321182;扬中市;yang'zhong'shi;y'z's
898;10;321183;句容市;ju'rong'shi;j'r's
899;10;321200;泰州市;tai'zhou'shi;t'z's
900;10;321202;海陵区;hai'ling'qu;h'l'q
901;10;321203;高港区;gao'gang'qu;g'g'q
902;10;321281;兴化市;xing'hua'shi;x'h's
903;10;321282;靖江市;jing'jiang'shi;j'j's
904;10;321283;泰兴市;tai'xing'shi;t'x's
905;10;321284;姜堰市;jiang'yan'shi;j'y's
906;10;321300;宿迁市;su'qian'shi;s'q's
907;10;321302;宿城区;su'cheng'qu;s'c'q
908;10;321311;宿豫区;su'yu'qu;s'y'q
909;10;321322;沭阳县;shu'yang'xian;s'y'x
910;10;321323;泗阳县;si'yang'xian;s'y'x
911;10;321324;泗洪县;si'hong'xian;s'h'x
912;11;330100;杭州市;hang'zhou'shi;h'z's
913;11;330102;上城区;shang'cheng'qu;s'c'q
914;11;330103;下城区;xia'cheng'qu;x'c'q
915;11;330104;江干区;jiang'gan'qu;j'g'q
916;11;330105;拱墅区;gong'shu'qu;g's'q
917;11;330106;西湖区;xi'hu'qu;x'h'q
918;11;330108;滨江区;bin'jiang'qu;b'j'q
919;11;330109;萧山区;xiao'shan'qu;x's'q
920;11;330110;余杭区;yu'hang'qu;y'h'q
921;11;330122;桐庐县;tong'lu'xian;t'l'x
922;11;330127;淳安县;chun'an'xian;c'a'x
923;11;330182;建德市;jian'de'shi;j'd's
924;11;330183;富阳市;fu'yang'shi;f'y's
925;11;330185;临安市;lin'an'shi;l'a's
926;11;330200;宁波市;ning'bo'shi;n'b's
927;11;330203;海曙区;hai'shu'qu;h's'q
928;11;330204;江东区;jiang'dong'qu;j'd'q
929;11;330205;江北区;jiang'bei'qu;j'b'q
930;11;330206;北仑区;bei'lun'qu;b'l'q
931;11;330211;镇海区;zhen'hai'qu;z'h'q
932;11;330212;鄞州区;yin'zhou'qu;y'z'q
933;11;330225;象山县;xiang'shan'xian;x's'x
934;11;330226;宁海县;ning'hai'xian;n'h'x
935;11;330281;余姚市;yu'yao'shi;y'y's
936;11;330282;慈溪市;ci'xi'shi;c'x's
937;11;330283;奉化市;feng'hua'shi;f'h's
938;11;330300;温州市;wen'zhou'shi;w'z's
939;11;330302;鹿城区;lu'cheng'qu;l'c'q
940;11;330303;龙湾区;long'wan'qu;l'w'q
941;11;330304;瓯海区;ou'hai'qu;o'h'q
942;11;330322;洞头县;dong'tou'xian;d't'x
943;11;330324;永嘉县;yong'jia'xian;y'j'x
944;11;330326;平阳县;ping'yang'xian;p'y'x
945;11;330327;苍南县;cang'nan'xian;c'n'x
946;11;330328;文成县;wen'cheng'xian;w'c'x
947;11;330329;泰顺县;tai'shun'xian;t's'x
948;11;330381;瑞安市;rui'an'shi;r'a's
949;11;330382;乐清市;le'qing'shi;l'q's
950;11;330400;嘉兴市;jia'xing'shi;j'x's
951;11;330402;南湖区;nan'hu'qu;n'h'q
952;11;330411;秀洲区;xiu'zhou'qu;x'z'q
953;11;330421;嘉善县;jia'shan'xian;j's'x
954;11;330424;海盐县;hai'yan'xian;h'y'x
955;11;330481;海宁市;hai'ning'shi;h'n's
956;11;330482;平湖市;ping'hu'shi;p'h's
957;11;330483;桐乡市;tong'xiang'shi;t'x's
958;11;330500;湖州市;hu'zhou'shi;h'z's
959;11;330502;吴兴区;wu'xing'qu;w'x'q
960;11;330503;南浔区;nan'xun'qu;n'x'q
961;11;330521;德清县;de'qing'xian;d'q'x
962;11;330522;长兴县;zhang'xing'xian;z'x'x
963;11;330523;安吉县;an'ji'xian;a'j'x
964;11;330600;绍兴市;shao'xing'shi;s'x's
965;11;330602;越城区;yue'cheng'qu;y'c'q
966;11;330621;绍兴县;shao'xing'xian;s'x'x
967;11;330624;新昌县;xin'chang'xian;x'c'x
968;11;330681;诸暨市;zhu'ji'shi;z'j's
969;11;330682;上虞市;shang'yu'shi;s'y's
970;11;330683;嵊州市;sheng'zhou'shi;s'z's
971;11;330700;金华市;jin'hua'shi;j'h's
972;11;330702;婺城区;wu'cheng'qu;w'c'q
973;11;330703;金东区;jin'dong'qu;j'd'q
974;11;330723;武义县;wu'yi'xian;w'y'x
975;11;330726;浦江县;pu'jiang'xian;p'j'x
976;11;330727;磐安县;pan'an'xian;p'a'x
977;11;330781;兰溪市;lan'xi'shi;l'x's
978;11;330782;义乌市;yi'wu'shi;y'w's
979;11;330783;东阳市;dong'yang'shi;d'y's
980;11;330784;永康市;yong'kang'shi;y'k's
981;11;330800;衢州市;qu'zhou'shi;q'z's
982;11;330802;柯城区;ke'cheng'qu;k'c'q
983;11;330803;衢江区;qu'jiang'qu;q'j'q
984;11;330822;常山县;chang'shan'xian;c's'x
985;11;330824;开化县;kai'hua'xian;k'h'x
986;11;330825;龙游县;long'you'xian;l'y'x
987;11;330881;江山市;jiang'shan'shi;j's's
988;11;330900;舟山市;zhou'shan'shi;z's's
989;11;330902;定海区;ding'hai'qu;d'h'q
990;11;330903;普陀区;pu'tuo'qu;p't'q
991;11;330921;岱山县;dai'shan'xian;d's'x
992;11;330922;嵊泗县;sheng'si'xian;s's'x
993;11;331000;台州市;tai'zhou'shi;t'z's
994;11;331002;椒江区;jiao'jiang'qu;j'j'q
995;11;331003;黄岩区;huang'yan'qu;h'y'q
996;11;331004;路桥区;lu'qiao'qu;l'q'q
997;11;331021;玉环县;yu'huan'xian;y'h'x
998;11;331022;三门县;san'men'xian;s'm'x
999;11;331023;天台县;tian'tai'xian;t't'x
1000;11;331024;仙居县;xian'ju'xian;x'j'x
1001;11;331081;温岭市;wen'ling'shi;w'l's
1002;11;331082;临海市;lin'hai'shi;l'h's
1003;11;331100;丽水市;li'shui'shi;l's's
1004;11;331102;莲都区;lian'dou'qu;l'd'q
1005;11;331121;青田县;qing'tian'xian;q't'x
1006;11;331122;缙云县;jin'yun'xian;j'y'x
1007;11;331123;遂昌县;sui'chang'xian;s'c'x
1008;11;331124;松阳县;song'yang'xian;s'y'x
1009;11;331125;云和县;yun'he'xian;y'h'x
1010;11;331126;庆元县;qing'yuan'xian;q'y'x
1011;11;331127;景宁畲族自治县;jing'ning'she'zu'zi'zhi'xian;j'n's'z'z'z'x
1012;11;331181;龙泉市;long'quan'shi;l'q's
1013;12;340100;合肥市;he'fei'shi;h'f's
1014;12;340102;瑶海区;yao'hai'qu;y'h'q
1015;12;340103;庐阳区;lu'yang'qu;l'y'q
1016;12;340104;蜀山区;shu'shan'qu;s's'q
1017;12;340111;包河区;bao'he'qu;b'h'q
1018;12;340121;长丰县;zhang'feng'xian;z'f'x
1019;12;340122;肥东县;fei'dong'xian;f'd'x
1020;12;340123;肥西县;fei'xi'xian;f'x'x
1021;12;340124;庐江县;lu'jiang'xian;l'j'x
1022;12;340181;巢湖市;chao'hu'shi;c'h's
1023;12;340200;芜湖市;wu'hu'shi;w'h's
1024;12;340202;镜湖区;jing'hu'qu;j'h'q
1025;12;340203;弋江区;yi'jiang'qu;y'j'q
1026;12;340207;鸠江区;jiu'jiang'qu;j'j'q
1027;12;340208;三山区;san'shan'qu;s's'q
1028;12;340221;芜湖县;wu'hu'xian;w'h'x
1029;12;340222;繁昌县;fan'chang'xian;f'c'x
1030;12;340223;南陵县;nan'ling'xian;n'l'x
1031;12;340225;无为县;wu'wei'xian;w'w'x
1032;12;340300;蚌埠市;beng'bu'shi;b'b's
1033;12;340302;龙子湖区;long'zi'hu'qu;l'z'h'q
1034;12;340303;蚌山区;bang'shan'qu;b's'q
1035;12;340304;禹会区;yu'hui'qu;y'h'q
1036;12;340311;淮上区;huai'shang'qu;h's'q
1037;12;340321;怀远县;huai'yuan'xian;h'y'x
1038;12;340322;五河县;wu'he'xian;w'h'x
1039;12;340323;固镇县;gu'zhen'xian;g'z'x
1040;12;340400;淮南市;huai'nan'shi;h'n's
1041;12;340402;大通区;da'tong'qu;d't'q
1042;12;340403;田家庵区;tian'jia'an'qu;t'j'a'q
1043;12;340404;谢家集区;xie'jia'ji'qu;x'j'j'q
1044;12;340405;八公山区;ba'gong'shan'qu;b'g's'q
1045;12;340406;潘集区;pan'ji'qu;p'j'q
1046;12;340421;凤台县;feng'tai'xian;f't'x
1047;12;340500;马鞍山市;ma'an'shan'shi;m'a's's
1048;12;340503;花山区;hua'shan'qu;h's'q
1049;12;340504;雨山区;yu'shan'qu;y's'q
1050;12;340506;博望区;bo'wang'qu;b'w'q
1051;12;340521;当涂县;dang'tu'xian;d't'x
1052;12;340522;含山县;han'shan'xian;h's'x
1053;12;340523;和县;he'xian;h'x
1054;12;340600;淮北市;huai'bei'shi;h'b's
1055;12;340602;杜集区;du'ji'qu;d'j'q
1056;12;340603;相山区;xiang'shan'qu;x's'q
1057;12;340604;烈山区;lie'shan'qu;l's'q
1058;12;340621;濉溪县;sui'xi'xian;s'x'x
1059;12;340700;铜陵市;tong'ling'shi;t'l's
1060;12;340702;铜官山区;tong'guan'shan'qu;t'g's'q
1061;12;340703;狮子山区;shi'zi'shan'qu;s'z's'q
1062;12;340711;郊区;jiao'qu;j'q
1063;12;340721;铜陵县;tong'ling'xian;t'l'x
1064;12;340800;安庆市;an'qing'shi;a'q's
1065;12;340802;迎江区;ying'jiang'qu;y'j'q
1066;12;340803;大观区;da'guan'qu;d'g'q
1067;12;340811;宜秀区;yi'xiu'qu;y'x'q
1068;12;340822;怀宁县;huai'ning'xian;h'n'x
1069;12;340823;枞阳县;cong'yang'xian;c'y'x
1070;12;340824;潜山县;qian'shan'xian;q's'x
1071;12;340825;太湖县;tai'hu'xian;t'h'x
1072;12;340826;宿松县;su'song'xian;s's'x
1073;12;340827;望江县;wang'jiang'xian;w'j'x
1074;12;340828;岳西县;yue'xi'xian;y'x'x
1075;12;340881;桐城市;tong'cheng'shi;t'c's
1076;12;341000;黄山市;huang'shan'shi;h's's
1077;12;341002;屯溪区;tun'xi'qu;t'x'q
1078;12;341003;黄山区;huang'shan'qu;h's'q
1079;12;341004;徽州区;hui'zhou'qu;h'z'q
1080;12;341021;歙县;she'xian;s'x
1081;12;341022;休宁县;xiu'ning'xian;x'n'x
1082;12;341023;黟县;yi'xian;y'x
1083;12;341024;祁门县;qi'men'xian;q'm'x
1084;12;341100;滁州市;chu'zhou'shi;c'z's
1085;12;341102;琅琊区;lang'ya'qu;l'y'q
1086;12;341103;南谯区;nan'qiao'qu;n'q'q
1087;12;341122;来安县;lai'an'xian;l'a'x
1088;12;341124;全椒县;quan'jiao'xian;q'j'x
1089;12;341125;定远县;ding'yuan'xian;d'y'x
1090;12;341126;凤阳县;feng'yang'xian;f'y'x
1091;12;341181;天长市;tian'zhang'shi;t'z's
1092;12;341182;明光市;ming'guang'shi;m'g's
1093;12;341200;阜阳市;fu'yang'shi;f'y's
1094;12;341202;颍州区;ying'zhou'qu;y'z'q
1095;12;341203;颍东区;ying'dong'qu;y'd'q
1096;12;341204;颍泉区;ying'quan'qu;y'q'q
1097;12;341221;临泉县;lin'quan'xian;l'q'x
1098;12;341222;太和县;tai'he'xian;t'h'x
1099;12;341225;阜南县;fu'nan'xian;f'n'x
1100;12;341226;颍上县;ying'shang'xian;y's'x
1101;12;341282;界首市;jie'shou'shi;j's's
1102;12;341300;宿州市;su'zhou'shi;s'z's
1103;12;341302;埇桥区;yong'qiao'qu;y'q'q
1104;12;341321;砀山县;dang'shan'xian;d's'x
1105;12;341322;萧县;xiao'xian;x'x
1106;12;341323;灵璧县;ling'bi'xian;l'b'x
1107;12;341324;泗县;si'xian;s'x
1108;12;341500;六安市;liu'an'shi;l'a's
1109;12;341502;金安区;jin'an'qu;j'a'q
1110;12;341503;裕安区;yu'an'qu;y'a'q
1111;12;341521;寿县;shou'xian;s'x
1112;12;341522;霍邱县;huo'qiu'xian;h'q'x
1113;12;341523;舒城县;shu'cheng'xian;s'c'x
1114;12;341524;金寨县;jin'zhai'xian;j'z'x
1115;12;341525;霍山县;huo'shan'xian;h's'x
1116;12;341600;亳州市;bo'zhou'shi;b'z's
1117;12;341602;谯城区;qiao'cheng'qu;q'c'q
1118;12;341621;涡阳县;wo'yang'xian;w'y'x
1119;12;341622;蒙城县;meng'cheng'xian;m'c'x
1120;12;341623;利辛县;li'xin'xian;l'x'x
1121;12;341700;池州市;chi'zhou'shi;c'z's
1122;12;341702;贵池区;gui'chi'qu;g'c'q
1123;12;341721;东至县;dong'zhi'xian;d'z'x
1124;12;341722;石台县;shi'tai'xian;s't'x
1125;12;341723;青阳县;qing'yang'xian;q'y'x
1126;12;341800;宣城市;xuan'cheng'shi;x'c's
1127;12;341802;宣州区;xuan'zhou'qu;x'z'q
1128;12;341821;郎溪县;lang'xi'xian;l'x'x
1129;12;341822;广德县;guang'de'xian;g'd'x
1130;12;341823;泾县;jing'xian;j'x
1131;12;341824;绩溪县;ji'xi'xian;j'x'x
1132;12;341825;旌德县;jing'de'xian;j'd'x
1133;12;341881;宁国市;ning'guo'shi;n'g's
1134;13;350100;福州市;fu'zhou'shi;f'z's
1135;13;350102;鼓楼区;gu'lou'qu;g'l'q
1136;13;350103;台江区;tai'jiang'qu;t'j'q
1137;13;350104;仓山区;cang'shan'qu;c's'q
1138;13;350105;马尾区;ma'wei'qu;m'w'q
1139;13;350111;晋安区;jin'an'qu;j'a'q
1140;13;350121;闽侯县;min'hou'xian;m'h'x
1141;13;350122;连江县;lian'jiang'xian;l'j'x
1142;13;350123;罗源县;luo'yuan'xian;l'y'x
1143;13;350124;闽清县;min'qing'xian;m'q'x
1144;13;350125;永泰县;yong'tai'xian;y't'x
1145;13;350128;平潭县;ping'tan'xian;p't'x
1146;13;350181;福清市;fu'qing'shi;f'q's
1147;13;350182;长乐市;zhang'le'shi;z'l's
1148;13;350200;厦门市;sha'men'shi;s'm's
1149;13;350203;思明区;si'ming'qu;s'm'q
1150;13;350205;海沧区;hai'cang'qu;h'c'q
1151;13;350206;湖里区;hu'li'qu;h'l'q
1152;13;350211;集美区;ji'mei'qu;j'm'q
1153;13;350212;同安区;tong'an'qu;t'a'q
1154;13;350213;翔安区;xiang'an'qu;x'a'q
1155;13;350300;莆田市;pu'tian'shi;p't's
1156;13;350302;城厢区;cheng'xiang'qu;c'x'q
1157;13;350303;涵江区;han'jiang'qu;h'j'q
1158;13;350304;荔城区;li'cheng'qu;l'c'q
1159;13;350305;秀屿区;xiu'yu'qu;x'y'q
1160;13;350322;仙游县;xian'you'xian;x'y'x
1161;13;350400;三明市;san'ming'shi;s'm's
1162;13;350402;梅列区;mei'lie'qu;m'l'q
1163;13;350403;三元区;san'yuan'qu;s'y'q
1164;13;350421;明溪县;ming'xi'xian;m'x'x
1165;13;350423;清流县;qing'liu'xian;q'l'x
1166;13;350424;宁化县;ning'hua'xian;n'h'x
1167;13;350425;大田县;da'tian'xian;d't'x
1168;13;350426;尤溪县;you'xi'xian;y'x'x
1169;13;350427;沙县;sha'xian;s'x
1170;13;350428;将乐县;jiang'le'xian;j'l'x
1171;13;350429;泰宁县;tai'ning'xian;t'n'x
1172;13;350430;建宁县;jian'ning'xian;j'n'x
1173;13;350481;永安市;yong'an'shi;y'a's
1174;13;350500;泉州市;quan'zhou'shi;q'z's
1175;13;350502;鲤城区;li'cheng'qu;l'c'q
1176;13;350503;丰泽区;feng'ze'qu;f'z'q
1177;13;350504;洛江区;luo'jiang'qu;l'j'q
1178;13;350505;泉港区;quan'gang'qu;q'g'q
1179;13;350521;惠安县;hui'an'xian;h'a'x
1180;13;350524;安溪县;an'xi'xian;a'x'x
1181;13;350525;永春县;yong'chun'xian;y'c'x
1182;13;350526;德化县;de'hua'xian;d'h'x
1183;13;350527;金门县;jin'men'xian;j'm'x
1184;13;350581;石狮市;shi'shi'shi;s's's
1185;13;350582;晋江市;jin'jiang'shi;j'j's
1186;13;350583;南安市;nan'an'shi;n'a's
1187;13;350600;漳州市;zhang'zhou'shi;z'z's
1188;13;350602;芗城区;xiang'cheng'qu;x'c'q
1189;13;350603;龙文区;long'wen'qu;l'w'q
1190;13;350622;云霄县;yun'xiao'xian;y'x'x
1191;13;350623;漳浦县;zhang'pu'xian;z'p'x
1192;13;350624;诏安县;zhao'an'xian;z'a'x
1193;13;350625;长泰县;zhang'tai'xian;z't'x
1194;13;350626;东山县;dong'shan'xian;d's'x
1195;13;350627;南靖县;nan'jing'xian;n'j'x
1196;13;350628;平和县;ping'he'xian;p'h'x
1197;13;350629;华安县;hua'an'xian;h'a'x
1198;13;350681;龙海市;long'hai'shi;l'h's
1199;13;350700;南平市;nan'ping'shi;n'p's
1200;13;350702;延平区;yan'ping'qu;y'p'q
1201;13;350721;顺昌县;shun'chang'xian;s'c'x
1202;13;350722;浦城县;pu'cheng'xian;p'c'x
1203;13;350723;光泽县;guang'ze'xian;g'z'x
1204;13;350724;松溪县;song'xi'xian;s'x'x
1205;13;350725;政和县;zheng'he'xian;z'h'x
1206;13;350781;邵武市;shao'wu'shi;s'w's
1207;13;350782;武夷山市;wu'yi'shan'shi;w'y's's
1208;13;350783;建瓯市;jian'ou'shi;j'o's
1209;13;350784;建阳市;jian'yang'shi;j'y's
1210;13;350800;龙岩市;long'yan'shi;l'y's
1211;13;350802;新罗区;xin'luo'qu;x'l'q
1212;13;350821;长汀县;zhang'ting'xian;z't'x
1213;13;350822;永定县;yong'ding'xian;y'd'x
1214;13;350823;上杭县;shang'hang'xian;s'h'x
1215;13;350824;武平县;wu'ping'xian;w'p'x
1216;13;350825;连城县;lian'cheng'xian;l'c'x
1217;13;350881;漳平市;zhang'ping'shi;z'p's
1218;13;350900;宁德市;ning'de'shi;n'd's
1219;13;350902;蕉城区;jiao'cheng'qu;j'c'q
1220;13;350921;霞浦县;xia'pu'xian;x'p'x
1221;13;350922;古田县;gu'tian'xian;g't'x
1222;13;350923;屏南县;ping'nan'xian;p'n'x
1223;13;350924;寿宁县;shou'ning'xian;s'n'x
1224;13;350925;周宁县;zhou'ning'xian;z'n'x
1225;13;350926;柘荣县;zhe'rong'xian;z'r'x
1226;13;350981;福安市;fu'an'shi;f'a's
1227;13;350982;福鼎市;fu'ding'shi;f'd's
1228;14;360100;南昌市;nan'chang'shi;n'c's
1229;14;360102;东湖区;dong'hu'qu;d'h'q
1230;14;360103;西湖区;xi'hu'qu;x'h'q
1231;14;360104;青云谱区;qing'yun'pu'qu;q'y'p'q
1232;14;360105;湾里区;wan'li'qu;w'l'q
1233;14;360111;青山湖区;qing'shan'hu'qu;q's'h'q
1234;14;360121;南昌县;nan'chang'xian;n'c'x
1235;14;360122;新建县;xin'jian'xian;x'j'x
1236;14;360123;安义县;an'yi'xian;a'y'x
1237;14;360124;进贤县;jin'xian'xian;j'x'x
1238;14;360200;景德镇市;jing'de'zhen'shi;j'd'z's
1239;14;360202;昌江区;chang'jiang'qu;c'j'q
1240;14;360203;珠山区;zhu'shan'qu;z's'q
1241;14;360222;浮梁县;fu'liang'xian;f'l'x
1242;14;360281;乐平市;le'ping'shi;l'p's
1243;14;360300;萍乡市;ping'xiang'shi;p'x's
1244;14;360302;安源区;an'yuan'qu;a'y'q
1245;14;360313;湘东区;xiang'dong'qu;x'd'q
1246;14;360321;莲花县;lian'hua'xian;l'h'x
1247;14;360322;上栗县;shang'li'xian;s'l'x
1248;14;360323;芦溪县;lu'xi'xian;l'x'x
1249;14;360400;九江市;jiu'jiang'shi;j'j's
1250;14;360402;庐山区;lu'shan'qu;l's'q
1251;14;360403;浔阳区;xun'yang'qu;x'y'q
